Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent
1907-05-02,2027-05-02,Electronics,15,Day,115,5,21.48,11.79,19.25,451.44,3,1.85,0.61,2.3,0.043,0.66,0,23.4,53.8
1907-05-03,2027-05-03,Electronics,13,Day,184,1,8.04,37.36,19.69,387.08,2,3.71,1.9,2.11,0.029,,0,20.4,40.9
1907-05-04,2027-05-04,Electronics,14,Swing,178,1,13.09,28.47,28.4,386.17,2,3.73,1.09,1.45,0.023,,0,20.9,51.1
1907-05-05,2027-05-05,Appliances,11,Night,134,9,23.19,41.92,26.42,299.79,4,3,0.36,1.96,0.037,0.69,0,20.3,41.6
1907-05-06,2027-05-06,Appliances,11,Day,169,8,11.95,39.62,25.29,331.93,3,2.06,2.54,0.82,0.04,0.01,1,22.3,52.9
1907-05-07,2027-05-07,Furniture,20,Swing,102,0,9.42,39.93,26.95,401.83,2,1.94,0.43,1.2,0.041,1.15,0,19.3,33.6
1907-05-08,2027-05-08,Textiles,5,Swing,90,,22.22,16.86,24.57,101.63,4,1.46,1.52,0.54,0.031,1.93,1,25,38.5
1907-05-09,2027-05-09,Textiles,6,Night,88,8,3.45,27.46,18.93,265.33,2,0.38,0.83,1.98,0.02,1.99,0,19.6,54.9
1907-05-10,2027-05-10,Furniture,20,Day,113,3,17.28,28.8,29.36,219.76,1,0.23,2.86,2.36,0.014,,0,20.2,36.5
1907-05-11,2027-05-11,Appliances,10,Night,77,6,10.91,41.39,17.04,202.23,2,4.61,1.84,1.26,0.03,1.65,1,22.8,35.2
1907-05-12,2027-05-12,Appliances,9,Day,188,4,19.09,26.23,16.6,431.62,3,0.64,1.91,1.12,0.023,0.24,1,21.9,41.4
1907-05-13,2027-05-13,Appliances,10,Night,167,2,11.84,44.61,18.59,290.67,4,3.06,1.63,1.03,0.047,1.98,0,22.3,51.6
1907-05-14,2027-05-14,Electronics,14,Swing,178,0,20.11,21,27.85,119.95,2,1.36,2.69,0.5,0.049,1.07,2,24.9,33
1907-05-15,2027-05-15,Furniture,17,Day,164,8,10.91,49.45,21.64,490.39,2,3.18,0.91,1.11,0.011,0.77,1,19.6,40.5
1907-05-16,2027-05-16,Appliances,11,Day,89,0,4.57,13.53,20.94,158.65,3,3.48,1.7,0.53,0.047,0.74,1,20.3,53.2
1907-05-17,2027-05-17,Furniture,20,Day,58,9,10.17,29.88,19.25,273.42,3,3.92,0.67,1.62,0.03,1.62,2,20.2,59.4
1907-05-18,2027-05-18,Textiles,5,Swing,157,9,4.01,33.55,29.4,352.72,3,0.46,0.59,1.87,0.038,1.87,0,23.7,35.5
1907-05-19,2027-05-19,Electronics,13,Swing,156,4,2.31,27.7,26.57,325.72,3,0.52,1.44,1.22,0.017,1.94,2,21,50.7
1907-05-20,2027-05-20,Textiles,7,Night,60,,6.57,31.93,17.48,274.1,1,4.04,0.82,1.31,0.045,1.2,1,22,46.9
1907-05-21,2027-05-21,Furniture,18,Swing,55,3,10.61,41.14,20.23,221.82,1,4.67,2.25,1.13,0.016,1.08,2,18.3,33
1907-05-22,2027-05-22,Textiles,7,Swing,161,6,3.99,16.81,20.41,327.61,2,1.29,0.13,1.03,0.04,0.6,2,23.6,50.5
1907-05-23,2027-05-23,Automotive,4,Night,116,,16.96,47.91,18.36,442.21,3,1.54,0.35,1.15,0.04,,0,19.9,49.4
1907-05-24,2027-05-24,Furniture,19,Swing,113,1,50,25.7,16.92,195.99,2,4.59,1.86,1.62,0.011,0.29,2,20,31.5
1907-05-25,2027-05-25,Furniture,20,Night,185,5,19.5,34.9,27.57,125.2,4,,,1.62,0.034,1.98,1,21.3,56.6
1907-05-26,2027-05-26,Furniture,19,Swing,192,9,6.56,27.66,22.81,243.09,1,1.19,0.95,1.97,0.036,1.77,0,18.1,42.5
1907-05-27,2027-05-27,Appliances,11,Swing,101,3,9.7,33.98,20.33,398.95,2,2.91,1.88,0.77,0.041,1.24,2,18.8,32.4
1907-05-28,2027-05-28,Electronics,14,Day,77,7,16.15,39,15.91,496.54,3,1.57,0.65,2.42,0.036,0.86,1,23.6,47.7
1907-05-29,2027-05-29,Electronics,14,Day,82,2,10.35,30.29,18.79,360.37,2,2.21,2.33,1.55,0.012,1.71,1,24.7,52.4
1907-05-30,2027-05-30,Appliances,12,Day,141,1,9.83,39,25.87,303.73,3,3.52,2.88,2.19,0.029,1.22,2,23.3,33.6
1907-05-31,2027-05-31,Textiles,7,Swing,123,2,8.98,23.33,28.42,130.71,4,,2.81,0.62,0.043,1.8,1,18,41.8
1907-06-01,2027-06-01,Appliances,10,Day,164,7,12.42,42.19,28.38,236.49,4,0.37,0.26,1.22,0.034,0.73,2,21.6,37.8
1907-06-02,2027-06-02,Automotive,4,Night,190,2,10.39,32.79,19.69,122.66,3,4.97,2.16,1.96,0.016,1.71,0,23.2,58.4
1907-06-03,2027-06-03,Furniture,18,Day,84,8,13.59,40.34,25.63,268.1,2,2.14,2.27,0.69,0.017,,2,22.1,48.7
1907-06-04,2027-06-04,Appliances,10,Night,184,3,23.7,45.53,17.21,296.19,1,3.65,,0.84,0.023,0.37,0,24,54.1
1907-06-05,2027-06-05,Electronics,15,Night,51,7,12.16,27.55,19.27,209.86,3,4.99,0.28,1.65,0.03,1.57,2,19.4,39.9
1907-06-06,2027-06-06,Textiles,5,Night,104,4,18.83,24.12,22.74,127.95,2,0.19,0.31,1.48,0.023,1.55,0,24.7,55.5
1907-06-07,2027-06-07,Electronics,15,Night,186,9,16.38,14.46,26.64,270.83,3,2.22,1.49,1.29,0.018,0.9,1,24,39.4
1907-06-08,2027-06-08,Appliances,9,Swing,66,6,13.81,20.83,28.66,488.39,3,0.1,2.62,0.83,0.034,,0,24.4,38
1907-06-09,2027-06-09,Appliances,11,Night,100,6,17.99,26.86,29.13,228.76,3,3.25,1,0.52,0.043,0.1,0,19,36.4
1907-06-10,2027-06-10,Appliances,10,Night,104,6,15.66,15.29,17.44,225.63,1,0.83,,0.51,0.035,0.66,2,21.7,38.2
1907-06-11,2027-06-11,Appliances,11,Day,78,6,2.55,14.53,21.63,159.3,4,4.7,1.81,1.72,0.016,1.28,2,20.1,46.5
1907-06-12,2027-06-12,Automotive,3,Day,88,7,18.15,27.81,25.14,322.38,2,4.37,1.13,1.36,0.012,0.78,0,22.2,32.7
1907-06-13,2027-06-13,Appliances,11,Night,65,5,21.82,24.9,26.29,314.41,1,3.27,2.95,2.07,0.034,1.72,1,22.4,31.6
1907-06-14,2027-06-14,Automotive,2,Swing,85,9,19.51,43.86,22.57,254.49,1,0.81,1.58,1.18,0.049,0.22,1,20,39
1907-06-15,2027-06-15,Electronics,15,Swing,57,1,9.73,11.12,15.86,457.61,2,1.72,0.05,0.5,0.018,0.45,2,22.1,37.2
1907-06-16,2027-06-16,Furniture,19,Day,155,,21.76,40.53,27.02,137.66,3,4.9,2.29,1.52,0.034,1.47,1,24.1,52.5
1907-06-17,2027-06-17,Electronics,14,Day,120,2,3.34,18.34,27.93,468.48,4,1.58,2.81,1.4,0.029,1.33,2,24.4,31.9
1907-06-18,2027-06-18,Furniture,19,Day,190,1,9.76,45.18,28.36,264.68,3,4.97,2.25,0.89,0.043,0.9,1,22.4,43.6
1907-06-19,2027-06-19,Appliances,10,Day,198,7,1.11,21.34,28.13,154.37,4,,0.84,2.49,0.012,1.86,1,22.2,59.3
1907-06-20,2027-06-20,Appliances,12,Swing,182,4,9.27,32.02,26.31,325.42,3,2.66,2.6,0.73,0.028,0.09,2,22.5,39.2
1907-06-21,2027-06-21,Furniture,17,Day,182,6,1.95,20.15,21.23,371.94,2,4.25,1.76,1.27,0.022,0.19,0,21.7,43.1
1907-06-22,2027-06-22,Appliances,12,Day,146,4,18.26,26.48,17.7,211.75,2,4.87,1.55,1.56,0.02,0.05,2,21.5,48.8
1907-06-23,2027-06-23,Textiles,5,Swing,108,7,7.28,19.53,16.97,434.81,2,,,1.19,0.04,1.22,1,20.6,43.5
1907-06-24,2027-06-24,Electronics,13,Night,53,0,13.65,24.92,25.63,104.48,2,0.58,1.28,1.22,0.018,0.23,1,20.8,40.4
1907-06-25,2027-06-25,Automotive,4,Swing,105,,14.61,44.59,26.68,239.5,1,0.41,2.08,2.3,0.025,1.69,2,19.2,53.8
1907-06-26,2027-06-26,Electronics,13,Day,133,0,8.1,37.79,24.78,451.15,2,3.05,2.48,1.32,0.046,1.11,1,18.4,38.8
1907-06-27,2027-06-27,Appliances,12,Swing,86,7,6.65,23.39,23.59,371.06,1,1.63,2.65,1.42,0.041,,0,22.3,42.3
1907-06-28,2027-06-28,Appliances,9,Night,149,5,13.67,44.18,23.84,189.51,2,1.92,1.65,1.5,0.037,1.33,0,20.8,44
1907-06-29,2027-06-29,Textiles,5,Day,150,4,6.5,12.06,15.98,281.7,2,0.78,2.62,1.7,0.025,1.42,2,21.4,50.1
1907-06-30,2027-06-30,Appliances,11,Day,186,3,4.61,38.21,19.24,207.21,4,0.43,2.88,1.25,0.036,1.88,1,22.3,49.8
1907-07-01,2027-07-01,Furniture,18,Night,89,2,18.12,35.06,17.56,289.43,2,1.6,2.11,2.36,0.016,0.31,0,21.8,58.4
1907-07-02,2027-07-02,Textiles,8,Night,171,3,8.36,24.98,21.82,434.99,2,0.87,2.6,0.66,0.035,0.54,2,21,57.6
1907-07-03,2027-07-03,Appliances,10,Day,82,7,11.3,26.5,16.16,120.22,3,0.33,2.85,0.98,0.019,0.16,1,23.3,43.3
1907-07-04,2027-07-04,Automotive,2,Day,167,4,21.98,25.16,19.96,198.27,1,0.2,1.06,2.42,0.017,1.44,0,19.5,35.4
1907-07-05,2027-07-05,Automotive,1,Swing,109,0,3.93,35.64,28.13,112.54,1,0.3,2.46,0.98,0.039,1.96,0,18.5,36.5
1907-07-06,2027-07-06,Furniture,20,Swing,146,7,2.48,19.52,16.47,496.56,2,3.6,1.84,2.21,0.043,0.4,0,23.2,48.2
1907-07-07,2027-07-07,Textiles,8,Night,137,2,10.88,49.79,23.48,163.73,3,3.05,2.32,1.91,0.044,1.79,1,19,31
1907-07-08,2027-07-08,Furniture,17,Swing,91,0,15.14,10.12,18.93,212.68,1,,0.34,2.14,0.013,1.57,2,24.8,39
1907-07-09,2027-07-09,Appliances,9,Day,66,2,11.71,28.64,20.56,441.28,2,4.08,2.73,1.84,0.015,0.31,0,20.1,46.1
1907-07-10,2027-07-10,Electronics,16,Swing,103,6,1.2,19.17,19.5,304.62,1,3.11,2.16,1.33,0.046,,1,21.9,37.8
1907-07-11,2027-07-11,Appliances,9,Night,163,9,10.33,24.18,15.93,477.74,4,2.4,0.75,2.46,0.026,0.24,1,21.6,32.4
1907-07-12,2027-07-12,Electronics,16,Day,60,7,12.06,44.52,16.04,336.08,3,4.09,2.04,0.51,0.039,0.77,1,20.9,31.3
1907-07-13,2027-07-13,Furniture,17,Day,195,,22.78,24.29,22.05,388.79,1,3.13,1.98,1.6,0.023,,1,22.2,32
1907-07-14,2027-07-14,Appliances,11,Swing,196,2,2.76,18.56,27.7,346.84,1,3.5,1.66,1.18,0.018,1.87,2,24.2,38.7
1907-07-15,2027-07-15,Textiles,7,Swing,168,7,16.83,24.67,28.99,394.95,2,,0.53,1.64,0.048,1.44,1,22.5,34.9
1907-07-16,2027-07-16,Furniture,19,Night,132,9,10.08,22.8,18.4,207.37,4,2.25,1.56,2.37,0.019,0.45,2,18.3,38.5
1907-07-17,2027-07-17,Electronics,15,Swing,101,4,21.09,30.32,28.46,232.92,1,2.24,1.91,2.43,0.035,1.57,0,21.1,45.6
1907-07-18,2027-07-18,Electronics,16,Night,88,1,48.8,46,15.72,341.3,4,1.43,,1.13,0.023,1.16,1,18.2,53.5
1907-07-19,2027-07-19,Electronics,15,Day,109,8,10.06,37.85,27.6,444.18,2,,1,2.38,0.047,0.87,1,24.1,54.1
1907-07-20,2027-07-20,Automotive,4,Night,176,4,15.71,44.01,23.25,191.49,3,2.2,2.11,2.47,0.043,0.44,0,23.9,36.8
1907-07-21,2027-07-21,Automotive,2,Swing,147,5,11.27,22.05,16.29,482.82,4,0.24,1.92,1.46,0.02,1.47,1,21.3,52
1907-07-22,2027-07-22,Furniture,19,Swing,116,6,17.5,11.18,16.15,279,3,3.5,0.7,0.76,0.026,0.86,1,24.9,54.7
1907-07-23,2027-07-23,Electronics,13,Day,89,0,19.17,24.47,17.13,153.99,3,2.52,1.14,2.44,0.032,0.57,0,23,33.3
1907-07-24,2027-07-24,Electronics,13,Swing,140,2,16.95,38.28,15.72,448.77,1,0.95,,2.29,0.012,0.29,1,20.1,47.2
1907-07-25,2027-07-25,Automotive,1,Day,116,3,9.59,21.04,25.6,471.11,2,0.29,2.55,1.82,0.022,1.26,1,18.1,42
1907-07-26,2027-07-26,Appliances,11,Night,120,1,1.8,21.06,24.25,429.16,3,0.96,0.31,0.56,0.036,1.2,1,23.2,39.6
1907-07-27,2027-07-27,Electronics,13,Night,173,7,4.18,13.72,27.58,274.02,2,2.55,1.21,1.21,0.013,,0,19.3,32.8
1907-07-28,2027-07-28,Appliances,11,Night,52,3,11.67,18.32,22.29,477.34,4,0.33,0.28,0.81,0.022,1.43,2,24.8,46.5
1907-07-29,2027-07-29,Electronics,14,Swing,134,7,14.46,39.32,23.75,232.87,1,3.08,2.03,0.88,0.036,1.05,2,22.1,42.9
1907-07-30,2027-07-30,Textiles,7,Swing,195,1,3.15,30.31,17.16,135.43,1,1.36,1.22,1.87,0.019,0.69,2,20.6,35.9
1907-07-31,2027-07-31,Appliances,9,Swing,93,0,11.65,12.69,22.82,237.47,1,4.82,0.88,1.28,0.019,1.43,1,18.8,47.3
1907-08-01,2027-08-01,Automotive,1,Swing,140,0,7.58,49.89,19.73,246.28,1,3.95,2.53,1.18,0.018,0.64,0,22.8,42.9
1907-08-02,2027-08-02,Textiles,5,Night,123,4,2.57,32.7,21.77,420.44,4,0.56,2.98,1.43,0.042,0.54,1,18.8,56.6
1907-08-03,2027-08-03,Appliances,11,Night,52,4,9.13,16.22,27.55,386.04,3,3.57,2.18,0.82,0.041,1.61,2,21.1,54.3
1907-08-04,2027-08-04,Textiles,5,Swing,156,2,15.56,11.94,25.08,348.46,3,4.16,0.03,1.38,0.039,0.57,2,24.5,51
1907-08-05,2027-08-05,Automotive,2,Night,138,,18.85,32.31,15.91,177,3,,2.92,2.37,0.043,0.29,0,23.6,32.2
1907-08-06,2027-08-06,Automotive,2,Swing,146,4,18.52,20.11,29.38,419.97,2,2.73,0.42,2.09,0.015,0.37,0,22.9,35.4
1907-08-07,2027-08-07,Textiles,5,Swing,69,0,12.74,20.03,18.86,112.8,2,4.31,0.89,0.58,0.037,1.09,0,19.3,52.5
1907-08-08,2027-08-08,Textiles,5,Night,147,4,3.18,29.81,21.89,187.69,3,3.82,1.25,1.36,0.03,1.6,2,21.7,52.2
1907-08-09,2027-08-09,Automotive,2,Night,122,6,14.7,28.57,22.04,319.58,4,2.83,0.43,2.22,0.022,,1,24.8,41.5
1907-08-10,2027-08-10,Textiles,6,Day,118,7,2.18,24.39,24.72,290.38,2,2.11,1.28,1,0.025,,0,22,48.4
1907-08-11,2027-08-11,Electronics,14,Day,102,6,10.78,42.36,27.67,376.21,4,0.01,2.7,2.18,0.03,0.06,1,18.6,46.1
1907-08-12,2027-08-12,Furniture,17,Night,184,7,16.16,26,19.23,417.22,4,3.07,0.79,1.68,0.026,0.9,1,21.6,50.2
1907-08-13,2027-08-13,Appliances,10,Day,82,4,3.84,27.93,19.42,445.99,1,,0.8,0.52,0.016,0.24,1,19.3,51.4
1907-08-14,2027-08-14,Automotive,1,Day,109,7,15.29,35.13,18.34,485.96,4,,1.77,2.27,0.033,1.96,2,18.4,51.4
1907-08-15,2027-08-15,Furniture,19,Night,158,0,16.48,38.59,26.4,321.35,4,0.71,2.01,2.29,0.012,0.85,2,24.3,55.1
1907-08-16,2027-08-16,Electronics,15,Night,190,8,21.48,24.87,24.54,332.21,3,3.42,1.78,2.15,0.019,0.36,2,22.2,34.7
1907-08-17,2027-08-17,Automotive,4,Swing,117,0,5.99,30.82,18.15,324.26,3,3.39,0.23,1.55,0.041,1.52,2,19.1,59.7
1907-08-18,2027-08-18,Furniture,20,Night,167,8,19.84,30.09,21.7,458.5,3,2.09,2.64,1.96,0.022,0.4,0,19.4,48.5
1907-08-19,2027-08-19,Furniture,20,Swing,99,2,8.91,45.16,21.09,408.96,1,2.34,2.2,0.76,0.048,0.03,0,19.1,42
1907-08-20,2027-08-20,Electronics,16,Night,127,2,9.92,26.69,23.06,298.94,2,3.8,1.72,2.22,0.044,,1,22.9,49.6
1907-08-21,2027-08-21,Appliances,10,Night,186,1,23.2,28.42,27.32,373.67,3,0.77,1.34,2.4,0.025,1.23,0,22.6,43.1
1907-08-22,2027-08-22,Textiles,7,Swing,126,5,12.69,33.03,28.39,221.95,4,1.15,2.92,1.16,0.046,0.58,1,18.7,38.6
1907-08-23,2027-08-23,Textiles,7,Night,123,6,21.01,36.61,18.26,166.5,4,4.71,2.51,1.02,0.017,,0,21.3,54.2
1907-08-24,2027-08-24,Automotive,1,Swing,118,8,17.07,10.04,24.05,118.92,4,4.99,0.78,0.99,0.018,0.59,1,19.9,32.8
1907-08-25,2027-08-25,Automotive,1,Day,100,9,10.64,36.07,27.04,265.9,3,2.56,1.88,1.18,0.044,1.77,0,19.1,34.9
1907-08-26,2027-08-26,Appliances,11,Day,125,9,1.99,16.09,17.06,248.96,2,,0.7,0.66,0.043,0.49,0,21,38.7
1907-08-27,2027-08-27,Electronics,15,Day,99,4,12.33,49.04,20.12,403.45,2,,1.71,2.08,0.04,0.25,1,21.8,31
1907-08-28,2027-08-28,Textiles,6,Swing,113,9,9.61,24.32,17.42,301.35,2,3.36,2.2,1.14,0.042,0.75,2,18.1,50.1
1907-08-29,2027-08-29,Textiles,7,Swing,160,3,13.07,29.27,20.65,168.44,3,2.34,1.4,0.66,0.032,0.65,1,21.2,47
1907-08-30,2027-08-30,Textiles,7,Night,181,1,17.82,12.73,15.63,139.23,4,2.69,0.9,2.48,0.013,1.18,0,22.1,55.8
1907-08-31,2027-08-31,Electronics,14,Night,58,6,13.36,44.89,22.41,131.81,2,,1.02,0.93,0.046,1.48,1,22.3,46.7
1907-09-01,2027-09-01,Furniture,20,Night,122,3,16.44,19.9,29.95,107.13,1,4.6,2.58,2.14,0.015,,0,19.5,32.3
1907-09-02,2027-09-02,Electronics,15,Swing,58,1,17.09,22.26,28.13,129.85,4,4.59,0.21,1.48,0.017,1.29,2,18.9,33.2
1907-09-03,2027-09-03,Automotive,2,Night,158,6,18.93,34.83,22.63,401.53,1,0.49,2.74,1.25,0.042,1.98,1,24.5,55.4
1907-09-04,2027-09-04,Electronics,16,Night,100,9,15.94,10.3,23.81,409.39,3,1.92,0.78,1.84,0.012,1.19,2,24.3,47.8
1907-09-05,2027-09-05,Textiles,6,Night,100,6,21.26,49.63,26.52,242,4,3.32,1.85,2.22,0.03,0.03,0,19.5,46.3
1907-09-06,2027-09-06,Electronics,13,Swing,169,7,7.9,30.3,18.48,113.2,4,0.69,1.51,0.61,0.021,0.31,2,23.1,55.4
1907-09-07,2027-09-07,Textiles,5,Night,87,,20.22,43.38,23.24,151.53,3,4.7,,0.59,0.024,,1,21.7,46.6
1907-09-08,2027-09-08,Textiles,7,Day,110,1,15.53,46.28,22.25,302.98,2,2.88,2.7,2.47,0.026,0.65,1,23.2,39
1907-09-09,2027-09-09,Furniture,20,Swing,179,1,15.11,10.02,20.77,490.81,1,2.98,2.48,1.04,0.017,0.61,0,23.5,59.4
1907-09-10,2027-09-10,Textiles,5,Day,123,2,5.29,27.13,21.84,148.97,1,0.63,,0.61,0.042,1.32,1,21.2,55.5
1907-09-11,2027-09-11,Appliances,10,Night,137,9,20.41,45.59,26.54,161.72,3,0.09,1.22,1.16,0.021,0.57,1,24.4,39.5
1907-09-12,2027-09-12,Appliances,11,Day,88,1,14.84,37.7,20.71,261.94,2,3.22,2.03,0.86,0.026,0.68,1,21.7,50.9
1907-09-13,2027-09-13,Electronics,14,Night,189,1,5.16,39.57,28.79,346.23,4,1.07,0.36,1.4,0.013,1.82,0,18.8,31.7
1907-09-14,2027-09-14,Textiles,5,Day,92,9,2.14,32.06,28.47,256.77,1,4.1,2.84,2.26,0.014,1.89,2,23.3,45
1907-09-15,2027-09-15,Automotive,3,Day,168,1,12.19,49.05,29.61,350.44,3,0.25,2.67,2.29,0.034,0.01,2,23.6,51
1907-09-16,2027-09-16,Appliances,9,Day,85,2,7.5,14.13,15.97,126.09,1,0.86,1.53,1.12,0.027,,1,24.3,41.7
1907-09-17,2027-09-17,Appliances,11,Day,116,4,7.82,44.81,24.11,171.57,2,3.9,2.5,1.45,0.03,0.79,1,24.4,51.9
1907-09-18,2027-09-18,Textiles,7,Swing,180,0,2.77,37.11,18.1,128.33,3,0.07,2.76,1.58,0.034,,1,22.4,39.6
1907-09-19,2027-09-19,Appliances,9,Swing,193,,6.14,31.91,16.2,450.03,1,1.21,,1,0.044,1.92,0,18.9,44.3
1907-09-20,2027-09-20,Furniture,20,Night,50,6,23.25,36.76,22.71,419.48,3,3.63,0.79,0.84,0.019,1.44,1,21.6,45.6
1907-09-21,2027-09-21,Automotive,4,Night,77,4,13.88,41.36,29,206.7,3,3.48,0.63,1.45,0.012,1.91,2,20.9,46.1
1907-09-22,2027-09-22,Automotive,1,Night,145,,13.31,17.41,19.42,401.63,1,,1.99,1.31,0.03,0.7,0,23.6,59.7
1907-09-23,2027-09-23,Textiles,5,Day,173,3,12.63,18.83,20.98,424.34,2,3.96,2.95,2.3,0.033,0.3,0,19.6,57.7
1907-09-24,2027-09-24,Furniture,17,Swing,197,0,18.68,19.8,25.24,440.43,2,2.1,,2.19,0.012,1.31,1,19,50.9
1907-09-25,2027-09-25,Textiles,6,Swing,152,8,16.55,23.86,28.13,273.21,3,3.5,2.99,1.83,0.015,,2,20.5,41.9
1907-09-26,2027-09-26,Appliances,10,Night,84,7,5.41,32.64,16.53,487.57,1,2.32,0.35,1.07,0.045,1.7,1,18.7,50.6
1907-09-27,2027-09-27,Textiles,8,Night,127,8,12.53,46.44,23.91,456.91,1,0.05,1.87,1.24,0.011,,1,20.1,40.8
1907-09-28,2027-09-28,Furniture,18,Swing,197,5,17.31,20.17,18.58,383.87,1,0.02,2.04,0.85,0.042,0.8,2,22.9,53.9
1907-09-29,2027-09-29,Appliances,10,Night,77,8,11.37,32.14,26.65,112.76,2,4.95,0.11,1.04,0.038,1.7,1,22.2,34.1
1907-09-30,2027-09-30,Appliances,9,Night,191,7,13.47,49.07,18.98,394.87,4,1.01,1,2.47,0.048,0.64,0,19.1,31.7
1907-10-01,2027-10-01,Automotive,4,Night,137,7,2.87,37.08,25.91,351.34,4,4.29,1.4,1.6,0.019,0.41,1,21.2,40
1907-10-02,2027-10-02,Furniture,17,Night,77,8,1.28,27.15,25.71,478.21,1,1.14,2.72,2.14,0.019,,0,19.8,41
1907-10-03,2027-10-03,Appliances,11,Swing,162,8,18.68,12.97,29.64,281.67,3,2.26,2.11,1.05,0.031,1.67,2,20.9,58.7
1907-10-04,2027-10-04,Appliances,12,Swing,74,9,18.83,22.95,22.42,335.4,3,4.92,1.88,1.32,0.029,0.94,1,20,58.1
1907-10-05,2027-10-05,Appliances,12,Swing,184,0,12.7,22.86,17.4,327.49,4,0.67,0.39,1.7,0.036,,1,18.4,45
1907-10-06,2027-10-06,Furniture,17,Day,73,3,19.75,36.95,26.9,109.63,4,,0.87,0.6,0.037,0.11,2,23,44.3
1907-10-07,2027-10-07,Furniture,18,Swing,104,0,18.98,16.84,26.21,185.47,2,1.81,1.32,2.3,0.012,0.22,1,22.2,51.2
1907-10-08,2027-10-08,Textiles,8,Night,124,5,9.23,29.73,27.76,172.95,1,2.85,0.91,2.19,0.034,0.91,1,22.7,57.1
1907-10-09,2027-10-09,Appliances,12,Swing,113,1,12.29,25.98,23.38,241.95,1,2.62,1.31,2.46,0.037,0.97,2,23,58
1907-10-10,2027-10-10,Automotive,4,Night,162,6,11.91,15.61,24.88,210.28,2,0.65,,1.27,0.026,0.19,2,22.9,38
1907-10-11,2027-10-11,Electronics,13,Swing,59,,1.45,45.54,29.45,229.3,1,2.84,1.82,0.75,0.046,0.17,0,24.6,56
1907-10-12,2027-10-12,Furniture,17,Swing,142,9,1,34.85,15.24,129.67,4,1.81,1.56,1.86,0.028,1.21,1,23.9,47.3
1907-10-13,2027-10-13,Automotive,4,Night,61,3,20.28,36.94,25.02,161.17,3,1.29,1.61,0.76,0.041,1.08,2,21.9,49.7
1907-10-14,2027-10-14,Automotive,1,Day,173,9,23.49,25.81,21.91,302.6,2,0.7,2.32,1.12,0.014,,1,18.9,42.2
1907-10-15,2027-10-15,Electronics,13,Day,134,9,43.64,43.51,21.17,303.69,1,3.33,2.93,0.93,0.048,1.42,1,18,44.7
1907-10-16,2027-10-16,Furniture,17,Day,141,7,2.65,47.05,19.48,138.81,2,3.59,2.95,1.77,0.029,0.57,1,18.6,44.8
1907-10-17,2027-10-17,Furniture,18,Day,99,3,15,10.99,25.89,342.22,1,4.09,1.98,1.79,0.018,1.33,0,24,51.5
1907-10-18,2027-10-18,Textiles,7,Swing,154,2,15.4,27.99,16.73,491.28,1,,1.1,1.16,0.014,1.14,2,24.3,39.3
1907-10-19,2027-10-19,Furniture,19,Swing,68,9,7.19,36.86,18.44,256.81,1,4.98,1.77,1.99,0.03,0.02,0,22.4,41.4
1907-10-20,2027-10-20,Automotive,1,Night,79,,12.21,43.48,19.82,164.99,4,1.2,0.2,2.07,0.018,0.85,0,23.9,52.5
1907-10-21,2027-10-21,Textiles,8,Swing,166,9,1.29,41.52,18.04,498.2,2,2.83,0.49,1.87,0.02,1.39,0,24.4,56
1907-10-22,2027-10-22,Appliances,10,Swing,187,5,11.77,49.22,17.19,310.54,1,2.85,2.67,0.62,0.012,1.82,0,18.7,33.1
1907-10-23,2027-10-23,Furniture,18,Day,168,4,7.2,40.33,22.28,197.17,4,2.68,2.24,0.79,0.047,0.25,2,19.2,41.1
1907-10-24,2027-10-24,Textiles,7,Swing,107,6,5.99,15,16.77,450.93,4,1.77,0.73,1.26,0.026,0.43,1,21.6,32
1907-10-25,2027-10-25,Electronics,15,Swing,185,1,23.41,16.38,19.6,150.51,1,0.89,1.24,1.37,0.042,1.52,2,18.8,35.6
1907-10-26,2027-10-26,Appliances,10,Day,101,5,16.48,48.09,28.61,174.25,4,2.88,0.19,1.16,0.042,0.18,1,20.2,39.5
1907-10-27,2027-10-27,Electronics,15,Swing,55,8,21.53,10.97,23.19,402.86,4,0.75,2.59,1.61,0.04,0.05,0,19.8,38.9
1907-10-28,2027-10-28,Electronics,13,Swing,115,0,4.35,25.08,22.79,464.43,3,0.06,0.9,1.1,0.042,0.65,1,23.1,37.8
1907-10-29,2027-10-29,Automotive,2,Day,105,3,6.28,27.26,27.16,272.05,4,3.31,1.64,1.34,0.011,0.63,1,19.6,56.4
1907-10-30,2027-10-30,Furniture,19,Night,64,6,22.32,20.38,25.36,128.17,4,2.2,2.96,0.54,0.039,,0,18.5,41.5
1907-10-31,2027-10-31,Automotive,2,Night,74,3,7.46,39.2,20.45,349.93,2,4.8,0.54,1.21,0.042,0.5,2,24.3,51.6
1907-11-01,2027-11-01,Automotive,1,Swing,107,,21.22,43.31,17.02,405.87,3,,,1.89,0.025,0.02,1,18.9,57
1907-11-02,2027-11-02,Textiles,5,Swing,57,5,18,48.26,26.29,310.55,2,,0.78,1.51,0.031,,2,22.2,37.2
